421	0.9250335200298982	1.7067387245602161	1.7379830560530622	2.3325408884164758	1.9456212300444793	1.3813291258315858	1.7017946657672027
422	0.9545266512802781	1.7559988457805578	1.7863888368227592	2.4062164631043164	2.003982179879883	1.4130563820884479	1.750015123855889
423	0.9866198762145653	1.8137054872408733	1.841594024535974	2.486407483565454	2.0683418563189124	1.4533097386605394	1.805121279223775
424	1.0200694162287978	1.875177778633321	1.9002287066590302	2.573554436076766	2.138581019003556	1.4964117113988622	1.864633888052114
425	1.055546852481873	1.9404048684460138	1.9630355802495711	2.663399521227055	2.211782839364045	1.5420040219952051	1.927804638436985
426	1.0927230049096475	2.0088031504629345	2.028884679044465	2.7599742810828314	2.2869356098798646	1.5874476743366985	1.994692565949619
427	1.1307590190142414	2.0797357494618147	2.0967119345400116	2.8570505167701925	2.3630322947239812	1.6351779606377683	2.0618980886565645
428	1.1685464898991784	2.149665286459553	2.1662215508998623	2.954761011707227	2.4429870502246125	1.6844148391434255	2.131860274510938
429	1.2043426008908487	2.2169700714832055	2.2309099182043686	3.0479536055660734	2.5191393157292317	1.7309149262025487	2.198017465262441
430	1.2405745670026747	2.287818302382664	2.298018550567633	3.142961722748234	2.5983118578034237	1.7797922399519608	2.26733932001361
431	1.2788947539391837	2.3650807795875597	2.371505580533741	3.247616468626294	2.6812603511995277	1.8329605213028597	2.3419210462352846
432	1.3196333977740478	2.452500192577779	2.4546098375493064	3.3607167478178335	2.7751145289025145	1.892341929982948	2.424772100366668
433	1.3629931184148314	2.5426175952244296	2.5421512283512	3.4803591333679176	2.8754743239320155	1.9542960207178601	2.511645198339519
434	1.4088376351447591	2.6382259051419865	2.633750778212453	3.6079706738559936	2.9807430446255174	2.018954403167155	2.6037191958896573
435	1.4569126540401929	2.7359655399860165	2.7307248352405904	3.737282249605389	3.0880937408003803	2.0856436897991624	2.6995912090149203
436	1.5064241158637004	2.836998235252857	2.8279184530570856	3.8745936131907066	3.197777087297001	2.152709254309932	2.797025028722222
437	1.556975538856371	2.940669687752356	2.9284538846832118	4.013998769811003	3.311426082200439	2.2224001369303474	2.899184596900217
438	1.6070725920537705	3.045339232592218	3.03195062767862	4.155951648677125	3.427009934253365	2.2935179390451745	3.0028003517172115
439	1.657361269056988	3.1531052099387944	3.139999892298572	4.299906824494923	3.547423105909595	2.366214902254871	3.110954912003971
440	1.7087931620282122	3.2685715429766775	3.25283227861869	4.4504626125662226	3.676184276557891	2.44265889738707	3.223203604307658
441	1.7619522707366464	3.3848950065696477	3.3672436393839535	4.605725911736044	3.8030479774320254	2.520818913572368	3.338528148022897
442	1.8193748654113784	3.513842001071666	3.491849455588135	4.773145168984259	3.9423069603423615	2.6039847728479555	3.459737319589516
443	1.881136661590916	3.649322308228664	3.6241325455936018	4.9546881569256715	4.091992387886802	2.6950892303326563	3.5919292292256597
