420.19064491 15.15480800
420.62461995 15.12092343
421.05858210 15.09328549
421.49253135 15.07499654
421.92646768 15.05089762
422.36039106 15.02963522
422.79430148 15.00125405
423.22819892 14.96873986
423.66208336 14.93233666
424.09595478 14.91081821
424.52981316 14.89158951
424.96365849 14.88091675
425.39749074 14.85670216
425.83130989 14.83560495
426.26511593 14.81610838
426.69890883 14.80320253
427.13268858 14.76285811
427.56645516 14.73675651
428.00020855 14.70814124
428.43394873 14.65903480
428.86767568 14.60201661
429.30138939 14.55800644
429.73508982 14.50087754
430.16877697 14.44791044
430.60245081 14.40404574
431.03611133 14.36458226
431.46975851 14.32493707
431.90339232 14.30515774
432.33701276 14.28478697
432.77061979 14.25878688
433.20421340 14.24727390
433.63779357 14.22761395
434.07136029 14.20905800
434.50491352 14.20229151
434.93845327 14.18563943
435.37197949 14.17513651
435.80549219 14.16402948
436.23899132 14.15268059
436.67247689 14.14861853
437.10594887 14.13941097
437.53940723 14.12457148
437.97285197 14.09713386
438.40628306 14.07493271
438.83970048 14.05116340
439.27310421 14.02788223
439.70649424 14.00099050
440.13987054 13.98240374
440.57323310 13.96991474
441.00658189 13.95196703
441.43991690 13.94124066
441.87323811 13.94159626
442.30654551 13.95221503
442.73983906 13.95288229
443.17311875 13.94593190
443.60638457 13.94564026
444.03963649 13.95129588
444.47287449 13.94752286
444.90609856 13.93868821
445.33930868 13.93142090
445.77250482 13.91942062
446.20568697 13.91366366
446.63885511 13.89696111
447.07200922 13.88502188
447.50514928 13.86914849
447.93827527 13.84207309
448.37138718 13.81886254
448.80448497 13.80062670
449.23756865 13.77999472
449.67063818 13.76394950
450.10369354 13.74105707
450.53673472 13.72039139
450.96976170 13.70130005
451.40277446 13.69760762
451.83577298 13.69792545
452.26875725 13.69700026
452.70172723 13.69593155
453.13468291 13.70141426
453.56762428 13.70185579
454.00055132 13.70830065
454.43346400 13.71355382
454.86636230 13.71986081
455.29924622 13.72406058
455.73211572 13.72618020
456.16497079 13.73031378
456.59781142 13.74086971
457.03063757 13.74575324
457.46344923 13.73648995
457.89624639 13.73488192
458.32902903 13.73598930
458.76179711 13.72642157
459.19455064 13.72348977
459.62728958 13.71426846
460.06001392 13.70769492
460.49272363 13.70126784
460.92541871 13.70048389
461.35809913 13.70433668
461.79076486 13.70321522
462.22341591 13.70606270
462.65605223 13.70811818
463.08867382 13.70475651
463.52128065 13.70976001
463.95387271 13.71238562
464.38644998 13.72567324
464.81901243 13.72395465
465.25156005 13.71434987
465.68409283 13.71291748
466.11661073 13.71857902
466.54911374 13.71933539
466.98160185 13.71370618
467.41407503 13.71384223
467.84653327 13.71303928
468.27897654 13.71797089
468.71140483 13.71452897
469.14381811 13.71004660
469.57621637 13.70445946
470.00859960 13.70608619
470.44096776 13.70158316
470.87332084 13.70831214
471.30565882 13.71308409
