420.19064491 17.86217972
420.62461995 17.78938546
421.05858210 17.69592813
421.49253135 17.62584409
421.92646768 17.54697420
422.36039106 17.47442964
422.79430148 17.41110417
423.22819892 17.35446678
423.66208336 17.29595779
424.09595478 17.24770104
424.52981316 17.19123927
424.96365849 17.14803242
425.39749074 17.09984735
425.83130989 17.05375307
426.26511593 17.01973688
426.69890883 16.96451674
427.13268858 16.90986488
427.56645516 16.86074747
428.00020855 16.81524017
428.43394873 16.74276248
428.86767568 16.66847727
429.30138939 16.58063845
429.73508982 16.49834249
430.16877697 16.42393742
430.60245081 16.35857476
431.03611133 16.29073697
431.46975851 16.25035968
431.90339232 16.20833765
432.33701276 16.17088015
432.77061979 16.13768375
433.20421340 16.10161260
433.63779357 16.06096932
434.07136029 16.03164564
434.50491352 16.00012972
434.93845327 15.97306321
435.37197949 15.94726740
435.80549219 15.93054682
436.23899132 15.90493937
436.67247689 15.87033627
437.10594887 15.84309905
437.53940723 15.81436562
437.97285197 15.79238845
438.40628306 15.76225990
438.83970048 15.72399189
439.27310421 15.70115807
439.70649424 15.66174446
440.13987054 15.63762648
440.57323310 15.62093347
441.00658189 15.59794562
441.43991690 15.58102357
441.87323811 15.57091896
442.30654551 15.57733678
442.73983906 15.58483575
443.17311875 15.58999751
443.60638457 15.59068799
444.03963649 15.59675270
444.47287449 15.59437267
444.90609856 15.57366444
445.33930868 15.55917168
445.77250482 15.53756348
446.20568697 15.51513601
446.63885511 15.49778881
447.07200922 15.47782702
447.50514928 15.45410795
447.93827527 15.43597398
448.37138718 15.40450847
448.80448497 15.38504617
449.23756865 15.35623003
449.67063818 15.33103316
450.10369354 15.31207961
450.53673472 15.29658428
450.96976170 15.27023350
451.40277446 15.25084425
451.83577298 15.23579242
452.26875725 15.22806382
452.70172723 15.21667500
453.13468291 15.21439959
453.56762428 15.20963138
454.00055132 15.20528328
454.43346400 15.19847179
454.86636230 15.18809985
455.29924622 15.19373220
455.73211572 15.18414310
456.16497079 15.17543345
456.59781142 15.17074779
457.03063757 15.16397602
457.46344923 15.15188446
457.89624639 15.13892510
458.32902903 15.13048659
458.76179711 15.12153471
459.19455064 15.11425914
459.62728958 15.10723724
460.06001392 15.09982209
460.49272363 15.09553960
460.92541871 15.08155190
461.35809913 15.07610475
461.79076486 15.07118349
462.22341591 15.06475324
462.65605223 15.06181575
463.08867382 15.05607651
463.52128065 15.05007395
463.95387271 15.03957311
464.38644998 15.04277861
464.81901243 15.04045453
465.25156005 15.03767094
465.68409283 15.03739466
466.11661073 15.02571057
466.54911374 15.02006245
466.98160185 15.01701898
467.41407503 15.01045570
467.84653327 15.00276011
468.27897654 14.99799044
468.71140483 14.98457866
469.14381811 14.98308635
469.57621637 14.97829800
470.00859960 14.97244712
470.44096776 14.96975158
470.87332084 14.96925820
471.30565882 14.97363469
471.73798169 14.97617934
472.17028942 14.98276136
472.60258200 14.98932901
473.03485940 14.99942975
473.46712160 15.00727837
473.89936860 15.01958177
474.33160036 15.03769183
474.76381687 15.04956897
475.19601811 15.06992246
475.62820407 15.08477784
476.06037471 15.10014482
476.49253003 15.11323042
476.92467000 15.12997977
477.35679461 15.13866939
477.78890383 15.14823187
478.22099765 15.15965829
478.65307605 15.16133351
479.08513900 15.16479362
479.51718650 15.17076661
479.94921851 15.16964705
480.38123503 15.16790784
480.81323602 15.16608108
481.24522149 15.16399663
481.67719139 15.16737488
482.10914572 15.17277027
482.54108446 15.16855353
482.97300758 15.16760305
483.40491507 15.16491772
483.83680691 15.16863801
484.26868308 15.17152890
484.70054356 15.17487652
485.13238833 15.18174675
485.56421738 15.18203658
485.99603067 15.18716648
486.42782820 15.19127387
486.85960995 15.19997906
487.29137589 15.20950178
487.72312601 15.21905085
488.15486029 15.22892043
488.58657870 15.23598868
489.01828124 15.24207610
489.44996788 15.25645800
489.88163860 15.26676693
490.31329338 15.27655889
490.74493220 15.29102568
491.17655505 15.30316421
491.60816190 15.31018999
492.03975274 15.32424182
492.47132755 15.33396370
492.90288631 15.34908037
493.33442899 15.36643985
493.76595559 15.37828681
494.19746607 15.39853406
494.62896043 15.41576104
495.06043864 15.43271756
495.49190069 15.44950895
495.92334655 15.46995575
496.35477620 15.49148848
496.78618963 15.51180517
497.21758682 15.52731814
497.64896774 15.54712304
498.08033239 15.56569822
498.51168074 15.57957496
498.94301276 15.59446277
499.37432845 15.61202409
499.80562778 15.62477734
500.23691074 15.63568563
500.66817730 15.64260975
501.09942745 15.64800110
501.53066116 15.65636338
501.96187842 15.66636376
502.39307921 15.68171896
502.82426351 15.68041111
503.25543130 15.69000423
503.68658256 15.69379330
504.11771727 15.70350418
504.54883542 15.70918602
504.97993698 15.71914637
505.41102193 15.72590672
505.84209026 15.73689165
506.27314195 15.74441564
506.70417698 15.75587278
507.13519532 15.76951132
507.56619696 15.77455824
507.99718189 15.78821197
508.42815007 15.79732390
508.85910150 15.80980239
509.29003615 15.81792990
509.72095401 15.82682416
510.15185505 15.84034221
510.58273926 15.85501822
511.01360661 15.86445515
511.44445709 15.87687577
511.87529069 15.88836931
512.30610737 15.90281307
512.73690712 15.91232688
513.16768992 15.92316212
513.59845576 15.93533642
514.02920461 15.94657380
514.45993645 15.96048898
514.89065127 15.97384906
515.32134905 15.98212980
515.75202976 15.98593894
516.18269339 15.99616682
516.61333992 16.00129422
