421	1.1894920743598825
422	1.234254831716024
423	1.2805737159563058
424	1.3272565585374154
425	1.3780854662568844
426	1.4301664906798803
427	1.4835124791555958
428	1.5354133484736177
429	1.5829263783817749
430	1.6330224427583098
431	1.684768694628309
432	1.7441390638057042
433	1.8045385462668677
434	1.8690743179939215
435	1.9389007199518624
436	2.009782899924203
437	2.082758006191956
438	2.15431663563339
439	2.22686606904681
440	2.301529068826375
441	2.3798516132505827
442	2.464966750664059
443	2.5548537597315333
444	2.6491083678604372
445	2.74023308349929
446	2.831029365902272
447	2.923039454496941
448	3.0140552333237514
449	3.103161647714696
450	3.196319486953836
451	3.295748095827923
452	3.399771888512004
453	3.5118362396520975
454	3.6289971896256157
455	3.7504828040907734
456	3.8741050063819396
457	3.998659278668512
458	4.120699392320375
459	4.2467333124643085
460	4.372861929067171
461	4.502574095518293
462	4.640223906775789
463	4.778157944333897
464	4.919199337968267
465	5.0654406365017595
466	5.21045701099422
467	5.355597468532875
468	5.503456604181592
469	5.653434264219439
470	5.808835569873804
471	5.964938615046527
472	6.132967894411666
473	6.301989793541572
474	6.48583487896552
475	6.675209707815871
476	6.869394254756749
477	7.06185255970235
478	7.248862726855954
479	7.4377254882808135
480	7.625860345546523
481	7.807997488799496
482	7.99278302837397
483	8.183829648935427
484	8.38084220346958
485	8.580578024789359
486	8.785461789608807
487	8.997602329934455
488	9.212625892548214
489	9.426477758157745
490	9.643123317781752
491	9.868066965167923
492	10.100101250932376
493	10.32806601176206
494	10.56217058813482
495	10.799988130696498
496	11.045178517510951
497	11.289266918917251
498	11.532865627672017
499	11.782199143780332
500	12.02958791363162
501	12.265288172606873
502	12.500232814695979
503	12.741510527779944
504	12.978429899053902
505	13.219057077688504
506	13.463883590170807
507	13.713359038481626
508	13.963163668454191
509	14.206214548266999
510	14.458281371255978
511	14.707010320248749
512	14.961339479591707
513	15.21116027404001
514	15.46330738957656
515	15.711326963575853
516	15.958625537454447
517	16.205047223226835
518	16.44142854517734
519	16.67238905336112
520	16.894843248077535
521	17.11711650708159
522	17.334030845603742
523	17.547888527252024
524	17.762243793128167
525	17.97983957800865
526	18.185596702451818
527	18.382703148585453
528	18.585057836356054
529	18.783971084076036
530	18.973959614289146
531	19.157330084037707
532	19.336823643911195
533	19.50358863044503
534	19.65159193326481
535	19.78208488829061
536	19.895870061519616
537	19.983419224118204
538	20.051443671848183
539	20.114199797316164
540	20.175813985953383
541	20.232043168386426
542	20.281565208458325
543	20.32263805917008
544	20.363409193377656
545	20.39779141404263
546	20.42536592515101
547	20.44181211477012
548	20.464191026871514
549	20.48089586792699
550	20.494819849716073
551	20.5022512967098
552	20.48868401566611
553	20.459487404671954
554	20.41159267289659
555	20.351292595077705
556	20.27057610557599
557	20.172578096206813
558	20.055387463046472
559	19.918005461225114
560	19.776825861648543
