421	1.2988059117826043
422	1.3425672571584282
423	1.3892752612472925
424	1.4364844904807663
425	1.4875450183092005
426	1.5391278923717913
427	1.5922122002428616
428	1.6447357566747292
429	1.6932307142297465
430	1.7436551739669859
431	1.7969050572898657
432	1.8564929564013974
433	1.9203657510992844
434	1.9852325750541044
435	2.0541433373929037
436	2.121967486210253
437	2.1948100995395503
438	2.2693745811742647
439	2.344309932790715
440	2.421104064623528
441	2.5025736011666133
442	2.5892501454654777
443	2.683247297277294
444	2.7787811670120104
445	2.8720845124199967
446	2.9625632889369182
447	3.0567476901228017
448	3.1514889154930104
449	3.24625253134641
450	3.344434221364075
451	3.4475216064043384
452	3.5507556603723245
453	3.6609322175074417
454	3.778527355850596
455	3.896544369481818
456	4.0170224652154465
457	4.141413366548919
458	4.262915997110345
459	4.388543249472997
460	4.513956955140556
461	4.641348057817119
462	4.776427162248787
463	4.908536387060863
464	5.041786502446369
465	5.182838102407331
466	5.323220276154522
467	5.465210882956457
468	5.603300520776916
469	5.745725897039533
470	5.892985283904181
471	6.046044445464684
472	6.203711352826202
473	6.363487434798328
474	6.534108802774496
475	6.711143811426621
476	6.891973513012751
477	7.070498306588943
478	7.243346358840333
479	7.413235079896503
480	7.580807455639818
481	7.748670249302683
482	7.917142240351031
483	8.082975068265645
484	8.252452436287959
485	8.426320968083745
486	8.605175883761095
487	8.785722100622158
488	8.962848206098517
489	9.139642926605273
490	9.326637554392372
491	9.510196864982232
492	9.698812800134288
493	9.883591239540012
494	10.07527903699011
495	10.266786434094596
496	10.46384261316489
497	10.659478005194062
498	10.853023134549879
499	11.042985237187574
500	11.223279626125152
501	11.39731000055703
502	11.566765502889853
503	11.732352840876207
504	11.895478493839427
505	12.053445331788383
506	12.217490158300306
507	12.384711657332895
508	12.54746974818492
509	12.701937987344424
510	12.8550727955142
511	13.011205326044358
512	13.161964338597857
513	13.315842379483966
514	13.459241814734362
515	13.601914771616851
516	13.735626727090553
517	13.860781442975277
518	13.985979666094124
519	14.097751538012664
520	14.203469160914292
521	14.305094974032583
522	14.402694618724615
523	14.49158525065918
524	14.576131061730875
525	14.657705361220655
526	14.728080596803242
527	14.79607038313387
528	14.860915056733905
529	14.921793685953483
530	14.984018000613807
531	15.036862822664215
532	15.083526623280376
533	15.1197400790297
534	15.126930693491405
535	15.121820950098071
536	15.100479609441955
537	15.057269568899725
538	14.998568724304072
539	14.932350821730388
540	14.865162641687899
541	14.79858876833535
542	14.732504934909988
543	14.654106914298616
544	14.576386335105553
545	14.496646651154657
546	14.414359656551573
547	14.336762062095044
548	14.260927404353252
549	14.178869205571097
550	14.101831375985016
551	14.01976700005924
552	13.92898332383074
553	13.824832287123554
554	13.707147001754302
555	13.574192261926832
556	13.427645706051061
557	13.275533001836315
558	13.11183002305833
559	12.934526637363497
560	12.750997937548162
561	12.55556577559189
562	12.35602386385133
563	12.150668191341016
564	11.936718237170577
565	11.721794143462397
566	11.49861373361458
567	11.271807141026727
568	11.045158674524178
569	10.818117502278843
570	10.586325630493954
571	10.353742599339139
572	10.122514401154914
573	9.893150995407025
574	9.669637914298074
575	9.442435864100272
576	9.221562907402488
577	9.00082329347104
578	8.776206554326384
579	8.559356367611356
580	8.335151620131507
581	8.112088919081028
582	7.891369275652212
583	7.669012719076523
584	7.447926773035457
585	7.22507274962821
586	7.003625629083819
587	6.779421989367651
588	6.557910345115721
589	6.336673018954604
590	6.120162462940907
591	5.90918709656148
592	5.700249421856213
593	5.499034718089218
594	5.298119795633503
595	5.1032763370525425
596	4.915383408087855
597	4.731606149211176
598	4.552999350950791
599	4.379131164554117
600	4.210632132227468
601	4.047450198221469
602	3.8871263920966634
603	3.72932709555825
604	3.5748008087000485
605	3.4236597675274423
606	3.2772249199803647
607	3.1357594571693963
608	2.9980413353906172
609	2.863654740290768
610	2.733920858835258
611	2.606999506078019
612	2.4841623769125336
613	2.3658481349968725
614	2.2505248905269255
615	2.1394579018856237
616	2.0325520840958053
617	1.9300464111371702
618	1.8317001919175546
619	1.7364418763205391
620	1.645006318550832
621	1.5562891904330858
622	1.4711215270592166
623	1.3897946383279673
624	1.3120658244544101
625	1.2378551274666354
626	1.1670702106311612
627	1.0997866644759084
628	1.0362248217880359
629	0.9757782665954992
630	0.9184746448662465
631	0.8639223514712819
632	0.8121627712520985
633	0.7630019018271533
634	0.7169042241435468
635	0.673418282841706
636	0.6320305132882622
637	0.5930965546327053
638	0.5563068402402698
639	0.5215421868046454
640	0.48853295219448456
641	0.4573673895639982
642	0.4280566682942047
643	0.40019037079724706
644	0.37404069649708505
645	0.3496673147127641
646	0.32679098981052807
647	0.30507448985885605
648	0.2846128011876717
649	0.2654434991813411
650	0.2474516729192752
651	0.230667005171113
652	0.21489953208500914
653	0.2002373778357058
654	0.18656735232184
655	0.1738269514348372
656	0.161971045506738
657	0.15097789113287927
658	0.14067040535737488
659	0.13109714168534517
660	0.12226028280668591
661	0.11401563225279271
662	0.10632691458944245
663	0.09916925853650771
664	0.0925044959898613
665	0.08630800291223918
666	0.08053904687273707
667	0.07513518410377944
668	0.07005291675818512
669	0.06530283964663494
670	0.06086562866882162
671	0.056731214505656234
672	0.0528558695976148
673	0.04923808969347972
674	0.04588045516813092
675	0.042753369706033044
676	0.039828634476035074
677	0.0371010559544307
678	0.03456902476002511
679	0.03221453857668553
680	0.03002262030264215
681	0.027988237683972825
682	0.02610289759759624
683	0.024359042383783842
684	0.02272882230143524
685	0.021217006548266897
686	0.019802486592272607
687	0.018488249560296547
688	0.01726662286653076
689	0.016131870649672198
690	0.0150783758290375
691	0.014097125791734322
692	0.013178681793242785
693	0.012325819426485746
694	0.011528877290598046
695	0.010786054732958074
696	0.010087355951056576
697	0.009434728250243916
698	0.008826161833069404
699	0.008257573438183207
